color,group,id,label,language,last_updated,links,markdown,parent,path,preview,tags,type,value
#FFC107,5,concepts/Backtesting,Backtesting,,2026-05-08,"['main-fund-selection-system', 'RiskManagement', 'QuantitativeAnalysis']","---
title: ""Backtesting""
type: concept
tags: [backtest, validation, stock-selection]
sources: [main-fund-selection-system-analysis]
last_updated: 2026-05-08
---

# Backtesting

回测验证是[[main-fund-selection-system|主力选股系统]]六层架构的最后一环，用于验证推荐质量。

## 回测引擎核心设计

- **买入规则**：T+1开盘价买入（散户实际可执行价格）
- **持有周期**：1日/3日/5日/10日
- **成本模型**：双边总成本约0.23%（滑点10bp+冲击5bp+佣金3bp+印花税5bp）

## 输出指标

- win_rate_{N}d：N日持有期胜率
- avg_return_{N}d：N日平均收益率
- strategy_stats：分策略统计
- industry_stats：行业分布统计

## Connections

- [[main-fund-selection-system]] — 所属系统
- [[RiskManagement]] — 风控验证
- [[QuantitativeAnalysis]] — 量化分析",,wiki/concepts/Backtesting.md,# Backtesting 回测验证是[[main-fund-selection-system|主力选股系统]]六层架构的最后一环，用于验证推荐质量。 ## 回测引擎核心设计,"['backtest', 'validation', 'stock-selection']",concept,28
#FFC107,5,concepts/BehavioralCollectorPattern,BehavioralCollectorPattern,,2026-05-09,"['user-profile-system', 'UserProfiling', 'DataPipeline']","---
title: ""BehavioralCollectorPattern""
type: concept
tags: [system-design, data-collection]
sources: [user-profile-system]
last_updated: 2026-05-09
---

# BehavioralCollectorPattern

**行为收集器模式**是一种系统设计模式，通过多个并行的专用收集器分别采集不同维度的用户行为数据，然后汇总分析。

## Characteristics

- **并行执行**：各收集器独立运行，减少总执行时间
- **单维度聚焦**：每个收集器负责一个特定领域的数据采集
- **增量更新**：支持基于最近一次画像的增量数据更新
- **幂等性**：通过内存锁防止并发重复生成

## Example

[[user-profile-system]]实现5个并行收集器：StockAnalysisCollector、PortfolioCollector、SectorAnalysisCollector、FundSelectionCollector、LonghubangCollector。

## Connections

- [[UserProfiling]] — 收集器的数据输出目标
- [[DataPipeline]] — 收集器构成数据管道的源头",,wiki/concepts/BehavioralCollectorPattern.md,# BehavioralCollectorPattern **行为收集器模式**是一种系统设计模式，通过多个并行的专用收集器分别采集不同维度的用户行为数据，然后汇总分析。 ## Characteristics,"['system-design', 'data-collection']",concept,4
#00BCD4,11,concepts/BuildSystemWithFeatureFlags,BuildSystemWithFeatureFlags,,2026-05-10,['ClaudeCode'],"---
title: ""BuildSystemWithFeatureFlags""
type: concept
tags: [build-system, feature-flags, bundler]
sources: [claude-code-claude-md-guide]
last_updated: 2026-05-10
---

构建系统中的功能标志打包器是一种通过命令行参数控制哪些功能被包含在最终构建输出中的技术。在 [[ClaudeCode]] 项目中，`scripts/build.ts` 扮演此角色，支持通过 `--feature` 参数设置特定功能（如 `ULTRAPLAN`）或通过 `--feature-set` 预设（如 `dev-full`）批量启用。这种方法允许为不同场景（开发、生产、实验）生成不同的 CLI 二进制文件。",,wiki/concepts/BuildSystemWithFeatureFlags.md,构建系统中的功能标志打包器是一种通过命令行参数控制哪些功能被包含在最终构建输出中的技术。在 [[ClaudeCode]] 项目中，`scripts/build.ts` 扮演此角色，支持通过 `--feature` 参数设置特定功能（如 `ULTRAPLAN`）或通过 `--feature-set` 预设（如 `dev-full`）批量启用。这种方法允许为不同场景（开发、生产、实验）生成不同的 CLI 二进制文件。,"['build-system', 'feature-flags', 'bundler']",concept,2
#00BCD4,1,concepts/CacheManagement,CacheManagement,,2026-05-09,"['task-scheduler-and-infrastructure', 'Redis', 'MainFundSelection', 'APScheduler', 'RateLimiting', 'A股市场']","---
title: ""CacheManagement""
type: concept
tags: [infrastructure, performance]
sources: [task-scheduler-and-infrastructure]
last_updated: 2026-05-09
---

# CacheManagement

缓存管理是平台性能优化的关键策略。[[task-scheduler-and-infrastructure|任务调度与基础设施]]模块中的 `RedisCacheManager` 提供连接池管理、JSON 序列化/反序列化封装、可配置 TTL 及连接失败优雅降级能力。缓存覆盖用户 Token（配置化）、验证码（5 分钟）、股价（5 分钟）、云图（5 分钟）、回测任务（7 天）等 8 类场景，实现从秒级到天的多 TTL 策略以平衡实时性与成本。

## Key Claims

- 支持主从连接池配置
- 连接失败只警告，不阻止应用启动
- Key 格式：`{domain}:{entity}:{identifier}`

## Related Pages

- [[task-scheduler-and-infrastructure|任务调度与基础设施]]
- [[Redis]]
- [[MainFundSelection]] — 选股系统依赖缓存

## Connections

- [[APScheduler]] — 缓存刷新任务调度
- [[RateLimiting]] — 滑动窗口限流基于 Redis 缓存
- [[A股市场]] — 大盘云图缓存",,wiki/concepts/CacheManagement.md,# CacheManagement 缓存管理是平台性能优化的关键策略。[[task-scheduler-and-infrastructure|任务调度与基础设施]]模块中的 `RedisCacheManager` 提供连接池管理、JSON 序列化/反序列化封装、可配置 TTL 及连接失败优雅降级能力。缓存覆盖用户 Token（配置化）、验证码（5 分钟）、股价（5 分钟）、云图（5 分钟）、回测任务（7 天）等 8 类场景，实现从秒级到,"['infrastructure', 'performance']",concept,8
#00BCD4,11,concepts/ChainOfThought,Chain-of-Thought,,2026-05-06,"['InferenceScalingReasoning', 'o1', 'DeepSeekR1', 'QwQ']","---
title: ""Chain-of-Thought""
type: concept
tags: [prompting, reasoning, llm]
sources: [things-we-learned-about-llms-in-2024]
last_updated: 2026-05-06
---

# Chain-of-Thought

Chain-of-Thought (CoT) prompting is a technique where an LLM is prompted to ""think out loud"" — producing intermediate reasoning steps before arriving at a final answer. First explored in the May 2022 paper ""Large Language Models are Zero-Shot Reasoners"", it became the precursor to [[InferenceScalingReasoning]] models in late 2024.

## Evolution

- **2022**: CoT prompting technique discovered: ""Let's think step by step""
- **2024**: Baked into model internals as ""reasoning tokens"" in [[o1]], [[DeepSeekR1]], [[QwQ]]
- The key insight: models that talk through problems often achieve results they wouldn't otherwise

## Connection to Inference-Scaling

[[InferenceScalingReasoning]] models extend CoT by spending variable amounts of compute on internal reasoning — not just visible chain-of-thought but hidden reasoning tokens optimized during training.

## Connections

- [[InferenceScalingReasoning]] — the evolution of CoT into model-native reasoning
- [[o1]] — OpenAI's implementation
- [[DeepSeekR1]] — DeepSeek's implementation
- [[QwQ]] — Qwen's implementation",,wiki/concepts/ChainOfThought.md,"# Chain-of-Thought Chain-of-Thought (CoT) prompting is a technique where an LLM is prompted to ""think out loud"" — producing intermediate reasoning steps before arriving at a final answer. First explored in the May 2022 p","['prompting', 'reasoning', 'llm']",concept,7
#00BCD4,1,concepts/ConfigurationManagement,ConfigurationManagement,,2026-05-09,"['task-scheduler-and-infrastructure', '王信杰', '能源大数据平台', 'Redis', 'MainFundSelection', 'Tushare']","---
title: ""ConfigurationManagement""
type: concept
tags: [infrastructure, devops]
sources: [task-scheduler-and-infrastructure]
last_updated: 2026-05-09
---

# ConfigurationManagement

配置管理是平台基础设施的安全基石。[[task-scheduler-and-infrastructure|任务调度与基础设施]]模块中的 `Settings` 基于 pydantic-settings，支持环境变量自动映射、多环境配置文件（`.env` / `.env.prod` / `.env.test`），敏感信息（密钥、Token）从环境变量读取，不提交到代码库。关键配置项包括 `SECRET_KEY`、`DATABASE_URL`、`REDIS_URL`、`AI_PROVIDER`、各 AI 平台 API Key 等。

## Key Claims

- 环境隔离：dev/prod/test 三环境
- 敏感信息仅从环境变量读取
- 优化方向：引入 Nacos/Apollo 配置中心实现热更新

## Related Pages

- [[task-scheduler-and-infrastructure|任务调度与基础设施]]
- [[王信杰]] — [[能源大数据平台]]涉及类似配置管理

## Connections

- [[Redis]] — REDIS_URL 配置项
- [[MainFundSelection]] — 选股系统的 AI 提供商配置
- [[Tushare]] — TUSHARE_TOKEN 配置项",,wiki/concepts/ConfigurationManagement.md,# ConfigurationManagement 配置管理是平台基础设施的安全基石。[[task-scheduler-and-infrastructure|任务调度与基础设施]]模块中的 `Settings` 基于 pydantic-settings，支持环境变量自动映射、多环境配置文件（`.env` / `.env.prod` / `.env.test`），敏感信息（密钥、Token）从环境变量读取，不提交到代码库。关键配置项包括 ,"['infrastructure', 'devops']",concept,8
#FFC107,5,concepts/ConvertibleBondArbitrage,ConvertibleBondArbitrage,,2026-05-07,"['StatisticalArbitrage', 'EventDriven', 'RiskManagement']","---
title: ""ConvertibleBondArbitrage""
type: concept
tags: [quantitative-trading, a-share, convertible-bond]
sources: [a-share-quantitative-trading-strategies-guide]
last_updated: 2026-05-07
---

# ConvertibleBondArbitrage

可转债套利策略利用可转债兼具债性和股性的特点，通过转股溢价率、正股联动、波动率错配、回售/赎回博弈等方式获取收益。

## 为什么在国内常见
可转债市场参与门槛相对低，波动和交易活跃度较高，天然适合做量化选券、日内波段和事件驱动。

## 风险点
- 流动性分化大
- 高波动时滑点明显
- 强赎条款会显著影响收益结构

## 参见
- [[StatisticalArbitrage]]
- [[EventDriven]]
- [[RiskManagement]]",,wiki/concepts/ConvertibleBondArbitrage.md,# ConvertibleBondArbitrage 可转债套利策略利用可转债兼具债性和股性的特点，通过转股溢价率、正股联动、波动率错配、回售/赎回博弈等方式获取收益。 ## 为什么在国内常见,"['quantitative-trading', 'a-share', 'convertible-bond']",concept,10
#FFC107,5,concepts/DataPipeline,DataPipeline,,2026-05-08,"['main-fund-selection-system', 'WencaiAPI', 'Tushare', 'TechnicalAnalysis']","---
title: ""DataPipeline""
type: concept
tags: [data, pipeline, stock-market]
sources: [main-fund-selection-system-analysis]
last_updated: 2026-05-08
---

# DataPipeline

[[main-fund-selection-system|主力选股系统]]的数据管道从多种来源获取并处理数据。

## 数据源

- [[WencaiAPI|问财API]]（pywencai）：主力资金流向数据，主数据源
- [[Tushare]]：技术指标计算与备选数据源
- 北向资金获取器：北向资金数据
- 龙虎榜关联分析：龙虎榜数据

## 数据处理流程

1. 数据获取（3次重试+指数退避）
2. 数据质量检查（20条/65%完整率门槛）
3. 硬过滤（涨跌幅/市值/ST/科创板/创业板）
4. 技术指标注入（MA/MACD/KDJ/布林带/RSI等）

## Connections

- [[main-fund-selection-system]] — 所属系统
- [[TechnicalAnalysis]] — 技术指标分析",,wiki/concepts/DataPipeline.md,# DataPipeline [[main-fund-selection-system|主力选股系统]]的数据管道从多种来源获取并处理数据。 ## 数据源,"['data', 'pipeline', 'stock-market']",concept,26
#FFC107,5,concepts/DecisionCardValidation,Decision Card Validation,,2026-05-09,"['ai-intelligent-analysis-system', 'ThreeStageAnalysisPipeline', 'MultiAgentCoordinationArchitecture', 'RiskManagement']","---
title: ""Decision Card Validation""
type: concept
tags: [ai, decision, validation]
sources: [ai-intelligent-analysis-system]
last_updated: 2026-05-09
---

## Summary

决策卡片校验逻辑（Decision Card Validation）位于 `app/services/ai/ai_agents_service.py`，是[[ai-intelligent-analysis-system|AI智能分析系统]]中防止AI幻觉导致的矛盾数据的关键机制。对于多头（BUY/HOLD）：要求 `stop_loss < current_price < target_price <= take_profit`；对于空头（SELL）：要求 `take_profit <= target_price < current_price < stop_loss`。若逻辑矛盾，自动按默认比例重置（如目标价 = current_price × 1.10）。

## Related Concepts

- [[ThreeStageAnalysisPipeline]] — 三阶段流水线
- [[MultiAgentCoordinationArchitecture]] — 多智能体架构
- [[RiskManagement]] — 风险管理",,wiki/concepts/DecisionCardValidation.md,## Summary 决策卡片校验逻辑（Decision Card Validation）位于 `app/services/ai/ai_agents_service.py`，是[[ai-intelligent-analysis-system|AI智能分析系统]]中防止AI幻觉导致的矛盾数据的关键机制。对于多头（BUY/HOLD）：要求 `stop_loss < current_price < target_price <= take_p,"['ai', 'decision', 'validation']",concept,6
#00BCD4,1,concepts/EnterpriseBlockchain,EnterpriseBlockchain,,2026-05-08,"['Bitcoin', 'Ethereum', 'HyperledgerFabric', '慧公寓管理系统', 'ZKP']","---
title: ""EnterpriseBlockchain""
type: concept
tags: [blockchain, enterprise, privacy, hyperledger]
sources: [wangxinjie-backend-developer-resume]
last_updated: 2026-05-08
---

# Enterprise Blockchain (企业级区块链)

企业级区块链指面向商业场景的许可区块链，区别于公共区块链（如[[Bitcoin]]、[[Ethereum]]）。典型代表是[[HyperledgerFabric]]，特点包括权限控制、模块化架构、智能合约支持。在[[慧公寓管理系统]]中用于数据安全保护。

## Key Characteristics
- 许可网络 — 节点需认证才能加入
- 隐私保护 — 支持私有数据和零知识证明
- 高吞吐量 — 相比公共链更适合企业场景

## Connections
- [[HyperledgerFabric|Hyperledger Fabric]] — 主流企业级区块链框架
- [[ZKP]] — 配套隐私保护技术
- [[慧公寓管理系统]] — 实际应用案例",,wiki/concepts/EnterpriseBlockchain.md,# Enterprise Blockchain (企业级区块链) 企业级区块链指面向商业场景的许可区块链，区别于公共区块链（如[[Bitcoin]]、[[Ethereum]]）。典型代表是[[HyperledgerFabric]]，特点包括权限控制、模块化架构、智能合约支持。在[[慧公寓管理系统]]中用于数据安全保护。 ## Key Characteristics,"['blockchain', 'enterprise', 'privacy', 'hyperledger']",concept,6
#FFC107,5,concepts/EventDriven,EventDriven,,2026-05-07,"['StatisticalArbitrage', 'ConvertibleBondArbitrage', 'RiskManagement']","---
title: ""EventDriven""
type: concept
tags: [quantitative-trading, a-share, event-driven]
sources: [a-share-quantitative-trading-strategies-guide]
last_updated: 2026-05-07
---

# EventDriven

事件驱动策略利用某个""事件""带来的定价重估机会，比如业绩超预期、重组、回购、政策刺激、指数纳入、分红送转等。

## 常见事件
- 财报超预期
- 业绩预增
- 并购重组
- 国企改革
- 产业政策催化
- 指数调仓

## A 股特点
A 股对政策、公告、情绪非常敏感，很多短中期机会都不是慢慢走出来的，而是某个事件直接触发的。

## 风险点
- 事件真假难辨
- 消息兑现后容易高开低走
- 回测难度大，事件数据清洗成本高

## 参见
- [[StatisticalArbitrage]]
- [[ConvertibleBondArbitrage]]
- [[RiskManagement]]",,wiki/concepts/EventDriven.md,"# EventDriven 事件驱动策略利用某个""事件""带来的定价重估机会，比如业绩超预期、重组、回购、政策刺激、指数纳入、分红送转等。 ## 常见事件","['quantitative-trading', 'a-share', 'event-driven']",concept,16
#00BCD4,11,concepts/FeatureFlagDeadCodeElimination,Feature Flag Dead Code Elimination,,2026-05-08,"['Latte', 'Bun']","---
title: ""Feature Flag Dead Code Elimination""
type: concept
tags: [compilation, build-system, feature-flags]
sources: [latte-claude-code-fork]
last_updated: 2026-05-08
---

# Feature Flag Dead Code Elimination (DCE)

**Feature Flag DCE** 是一种编译时优化技术，通过条件编译将未启用的功能代码在构建时彻底移除，从而减小二进制体积并提高运行时性能。

## 在 [[Latte]] 中的实现

Latte 通过 [[Bun]] 的 `bun:bundle` 的 `feature()` 函数实现此机制：

```typescript
// 示例：仅在 BRIDGE_MODE 启用时包含桥接模式代码
if (feature('BRIDGE_MODE')) {
  // 桥接模式实现
}
```

- 默认启用的 feature：`VOICE_MODE`
- 完整实验性功能集包含 54 个 flags（如 BRIDGE_MODE、ULTRAPLAN、ULTRATHINK、AGENT_TRIGGERS、KAIROS 等）
- 默认所有实验性功能关闭，完整功能构建通过 `--feature-set=dev-full` 启用

## 优势

- **减少二进制体积** — 未使用代码在编译时被整体移除
- **提高安全性** — 未启用的实验性功能不会出现在生产构建中
- **灵活性** — 同一代码库可以编译出不同功能集的版本

## Connections

- [[Bun]] — 提供 `feature()` 函数实现 DCE
- [[Latte]] — 项目中大量使用此技术
",,wiki/concepts/FeatureFlagDeadCodeElimination.md,# Feature Flag Dead Code Elimination (DCE) **Feature Flag DCE** 是一种编译时优化技术，通过条件编译将未启用的功能代码在构建时彻底移除，从而减小二进制体积并提高运行时性能。 ## 在 [[Latte]] 中的实现,"['compilation', 'build-system', 'feature-flags']",concept,3
#FFC107,5,concepts/FourSourceDegradationChain,FourSourceDegradationChain,,2026-05-09,"['板块策略与大盘分析', 'MainFundSelection', 'DataPipeline', 'RiskManagement', 'A股市场']","---
title: ""FourSourceDegradationChain""
type: concept
tags: [data-pipeline, high-availability, fallback]
sources: [sector-strategy-and-market-analysis, main-fund-selection-system-analysis]
last_updated: 2026-05-09
---

# FourSourceDegradationChain

四源降级链是[[板块策略与大盘分析]]模块采用的数据高可用策略，当主数据源不可用时自动降级到备用数据源。

## 大盘云图降级链
```
Tushare（行业分类+日线行情）
    ↓ 失败
申万行业（内置sw_index_map映射31个一级行业）
    ↓ 失败
东方财富（akshare）
    ↓ 失败
新浪（akshare）
```

## 说明
- 失败源自动记忆（`_failed_sources` set），避免重复尝试
- 代理禁用与防风控检测协同工作
- 在[[MainFundSelection|主力选股系统]]的数据管道中也有类似的多源降级策略

## Connections
- [[DataPipeline]] — 多源降级是数据管道鲁棒性的关键设计
- [[RiskManagement]] — 数据源故障是操作风险的一种
- [[A股市场]] — 针对A股数据源的中国特色降级策略",,wiki/concepts/FourSourceDegradationChain.md,# FourSourceDegradationChain 四源降级链是[[板块策略与大盘分析]]模块采用的数据高可用策略，当主数据源不可用时自动降级到备用数据源。 ## 大盘云图降级链,"['data-pipeline', 'high-availability', 'fallback']",concept,6
#FFC107,5,concepts/GrowthStrategy,GrowthStrategy,,2026-05-07,"['ValueStrategy', 'QualityStrategy', 'MultiFactorSelection']","---
title: ""GrowthStrategy""
type: concept
tags: [quantitative-trading, a-share, growth-investing]
sources: [a-share-quantitative-trading-strategies-guide]
last_updated: 2026-05-07
---

# GrowthStrategy

成长策略重视未来盈利扩张，愿意为高增长支付更高估值。核心是找""高景气 + 高增长 + 增长可持续""的公司。

## 典型指标
- 营收同比高增长
- 净利润同比高增长
- ROE 改善
- PEG 合理
- 行业景气度向上

## A 股常见应用
- 新能源产业链
- 半导体
- AI 算力
- 高端制造
- 医药创新

## 风险点
- 高估值容错率低
- 增速一旦不及预期，杀估值很快
- 容易在景气高点买入

## 参见
- [[ValueStrategy]]
- [[QualityStrategy]]
- [[MultiFactorSelection]]",,wiki/concepts/GrowthStrategy.md,"# GrowthStrategy 成长策略重视未来盈利扩张，愿意为高增长支付更高估值。核心是找""高景气 + 高增长 + 增长可持续""的公司。 ## 典型指标","['quantitative-trading', 'a-share', 'growth-investing']",concept,10
#FFC107,5,concepts/HighDividendLowVol,HighDividendLowVol,,2026-05-07,"['ValueStrategy', 'QualityStrategy', 'RiskManagement']","---
title: ""HighDividendLowVol""
type: concept
tags: [quantitative-trading, a-share, dividend, low-volatility]
sources: [a-share-quantitative-trading-strategies-guide]
last_updated: 2026-05-07
---

# HighDividendLowVol

高股息低波策略追求""稳""，主要目标是提高持有体验、控制回撤、争取长期复利，常见于类红利、类固收增强配置。

## 常见指标
- 股息率较高
- 近 60/120 日波动率较低
- 最大回撤较小
- 现金流稳定

## A 股典型方向
- 银行
- 电力
- 煤炭
- 运营商
- 高速公路

## 适合场景
- 熊市或震荡市
- 风险偏好下降
- 资金偏好防御和稳定回报

## 参见
- [[ValueStrategy]]
- [[QualityStrategy]]
- [[RiskManagement]]",,wiki/concepts/HighDividendLowVol.md,"# HighDividendLowVol 高股息低波策略追求""稳""，主要目标是提高持有体验、控制回撤、争取长期复利，常见于类红利、类固收增强配置。 ## 常见指标","['quantitative-trading', 'a-share', 'dividend', 'low-volatility']",concept,12
